body_id,name,segment,county,schools,enrollment,website,coverage_level,blocker_code,platform,board_page_url,own_site_doc_links,expected_meetings_per_year,docs_count,last_checked,last_success,manual_notes,is_dependent
COG-132759,TOWNSHIP OF MCLEAN,OH Township,SHELBY,,,,0,,,,,,,,,"Census 2022 Township, pop 3366",False
COG-132760,TOWNSHIP OF TURTLE CREEK,OH Township,SHELBY,,,,0,,,,,,,,,"Census 2022 Township, pop 1555",False
COG-173213,TOWNSHIP OF FRANKLIN,OH Township,SHELBY,,,,0,,,,,,,,,"Census 2022 Township, pop 3480",False
COG-173214,TOWNSHIP OF LORAMIE,OH Township,SHELBY,,,,0,,,,,,,,,"Census 2022 Township, pop 2592",False
COG-173215,TOWNSHIP OF PERRY,OH Township,SHELBY,,,,0,,,,,,,,,"Census 2022 Township, pop 960",False
COG-173216,TOWNSHIP OF SALEM,OH Township,SHELBY,,,,0,,,,,,,,,"Census 2022 Township, pop 2071",False
COG-193922,TOWNSHIP OF GREEN,OH Township,SHELBY,,,,0,,,,,,,,,"Census 2022 Township, pop 890",False
COG-209138,TOWNSHIP OF JACKSON,OH Township,SHELBY,,,,0,,,,,,,,,"Census 2022 Township, pop 2374",False
COG-209139,TOWNSHIP OF VAN BUREN,OH Township,SHELBY,,,,0,,,,,,,,,"Census 2022 Township, pop 2096",False
COG-111006,TOWNSHIP OF MARLBORO,OH Township,STARK,,,,0,,,,,,,,,"Census 2022 Township, pop 4253",False
COG-111007,TOWNSHIP OF PERRY,OH Township,STARK,,,http://www.perrytwp.com/,0,,,,,,,,,"Census 2022 Township, pop 28224",False
COG-111008,TOWNSHIP OF SANDY,OH Township,STARK,,,,0,,,,,,,,,"Census 2022 Township, pop 3543",False
COG-111009,TOWNSHIP OF WASHINGTON,OH Township,STARK,,,,0,,,,,,,,,"Census 2022 Township, pop 4426",False
COG-132761,TOWNSHIP OF BETHLEHEM,OH Township,STARK,,,,0,,,,,,,,,"Census 2022 Township, pop 5502",False
COG-139568,TOWNSHIP OF PARIS,OH Township,STARK,,,,0,,,,,,,,,"Census 2022 Township, pop 5682",False
COG-139569,TOWNSHIP OF PLAIN,OH Township,STARK,,,http://www.plaintownship.com/,0,,,,,,,,,"Census 2022 Township, pop 53419",False
COG-173217,TOWNSHIP OF JACKSON,OH Township,STARK,,,http://www.jacksontwp.com/,0,,,,,,,,,"Census 2022 Township, pop 43029",False
COG-173218,TOWNSHIP OF LAKE,OH Township,STARK,,,http://www.laketownshipstarkco.com,0,,,,,,,,,"Census 2022 Township, pop 30208",False
COG-173219,TOWNSHIP OF LEXINGTON,OH Township,STARK,,,,0,,,,,,,,,"Census 2022 Township, pop 4920",False
COG-173220,TOWNSHIP OF NIMISHILLEN,OH Township,STARK,,,,0,,,,,,,,,"Census 2022 Township, pop 9291",False
COG-173221,TOWNSHIP OF OSNABURG,OH Township,STARK,,,http://www.osnaburgtwp.com,0,,,,,,,,,"Census 2022 Township, pop 5454",False
COG-173222,TOWNSHIP OF PIKE,OH Township,STARK,,,http://www.piketownship.com,0,,,,,,,,,"Census 2022 Township, pop 3805",False
COG-173223,TOWNSHIP OF TUSCARAWAS,OH Township,STARK,,,,0,,,,,,,,,"Census 2022 Township, pop 5774",False
COG-186989,TOWNSHIP OF LAWRENCE,OH Township,STARK,,,http://www.lawrencetwp-oh.org,0,,,,,,,,,"Census 2022 Township, pop 13506",False
COG-193923,TOWNSHIP OF CANTON,OH Township,STARK,,,http://www.cantontwp-oh.gov,0,,,,,,,,,"Census 2022 Township, pop 12353",False
COG-225693,TOWNSHIP OF SUGAR CREEK,OH Township,STARK,,,,0,,,,,,,,,"Census 2022 Township, pop 6533",False
COG-111010,TOWNSHIP OF BOSTON,OH Township,SUMMIT,,,http://www.bostontownship.org,0,,,,,,,,,"Census 2022 Township, pop 1391",False
COG-173224,TOWNSHIP OF BATH,OH Township,SUMMIT,,,http://www.bathtownship.org/,0,,,,,,,,,"Census 2022 Township, pop 9959",False
COG-173225,TOWNSHIP OF COPLEY,OH Township,SUMMIT,,,http://www.township.oh.us,0,,,,,,,,,"Census 2022 Township, pop 18307",False
COG-173226,TOWNSHIP OF COVENTRY,OH Township,SUMMIT,,,http://www.coventrytownship.com,0,,,,,,,,,"Census 2022 Township, pop 10170",False
COG-173230,TOWNSHIP OF RICHFIELD,OH Township,SUMMIT,,,,0,,,,,,,,,"Census 2022 Township, pop 6406",False
COG-173231,TOWNSHIP OF SAGAMORE HILLS,OH Township,SUMMIT,,,http://www.sagamorehillstownship.org/,0,,,,,,,,,"Census 2022 Township, pop 10794",False
COG-173232,TOWNSHIP OF TWINSBURG,OH Township,SUMMIT,,,http://www.twinsburgtwp.com/,0,,,,,,,,,"Census 2022 Township, pop 3833",False
COG-183975,TOWNSHIP OF NORTHFIELD CENTER,OH Township,SUMMIT,,,http://www.northfieldcenter.com/,0,,,,,,,,,"Census 2022 Township, pop 5566",False
COG-202348,TOWNSHIP OF SPRINGFIELD,OH Township,SUMMIT,,,http://www.springfieldtownship.us,0,,,,,,,,,"Census 2022 Township, pop 14076",False
COG-111011,TOWNSHIP OF BAZETTA,OH Township,TRUMBULL,,,http://www.bazettatwp.org,0,,,,,,,,,"Census 2022 Township, pop 5911",False
COG-111012,TOWNSHIP OF BRISTOL,OH Township,TRUMBULL,,,http://WWW.BRISTOLTOWNSHIP.COM,0,,,,,,,,,"Census 2022 Township, pop 2700",False
COG-111013,TOWNSHIP OF CHAMPION,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 9367",False
COG-111014,TOWNSHIP OF GUSTAVUS,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 832",False
COG-111016,TOWNSHIP OF VERNON,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 1343",False
COG-132762,TOWNSHIP OF HARTFORD,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 1851",False
COG-132763,TOWNSHIP OF LIBERTY,OH Township,TRUMBULL,,,http://WWW.LIBERTYTWP.COM,0,,,,,,,,,"Census 2022 Township, pop 21461",False
COG-132764,TOWNSHIP OF SOUTHINGTON,OH Township,TRUMBULL,,,http://www.southingtontownship.com,0,,,,,,,,,"Census 2022 Township, pop 3726",False
COG-132765,TOWNSHIP OF WARREN,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 4700",False
COG-173233,TOWNSHIP OF BRACEVILLE,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 2475",False
COG-173234,TOWNSHIP OF BROOKFIELD,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 8428",False
COG-173235,TOWNSHIP OF FOWLER,OH Township,TRUMBULL,,,http://www.fowlertownship.com,0,,,,,,,,,"Census 2022 Township, pop 2351",False
COG-173236,TOWNSHIP OF GREENE,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 945",False
COG-173237,TOWNSHIP OF HOWLAND,OH Township,TRUMBULL,,,http://www.howlandtownship.org,0,,,,,,,,,"Census 2022 Township, pop 19027",False
COG-173238,TOWNSHIP OF HUBBARD,OH Township,TRUMBULL,,,"http://www.hubbardohio.net,local.government",0,,,,,,,,,"Census 2022 Township, pop 12929",False
COG-173239,TOWNSHIP OF JOHNSTON,OH Township,TRUMBULL,,,http://www.johnsontwp.com,0,,,,,,,,,"Census 2022 Township, pop 1734",False
COG-173240,TOWNSHIP OF KINSMAN,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 1737",False
COG-173241,TOWNSHIP OF MECCA,OH Township,TRUMBULL,,,http://www.meccatwp.org,0,,,,,,,,,"Census 2022 Township, pop 2316",False
COG-173242,TOWNSHIP OF MESOPOTAMIA,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 3412",False
COG-173243,TOWNSHIP OF NEWTON,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 8582",False
COG-173244,TOWNSHIP OF VIENNA,OH Township,TRUMBULL,,,http://www.viennatownship.com,0,,,,,,,,,"Census 2022 Township, pop 3970",False
COG-173245,TOWNSHIP OF WEATHERSFIELD,OH Township,TRUMBULL,,,http://www.weathersfieldtwp.com,0,,,,,,,,,"Census 2022 Township, pop 24560",False
COG-191220,TOWNSHIP OF FARMINGTON,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 2961",False
COG-225694,TOWNSHIP OF BLOOMFIELD,OH Township,TRUMBULL,,,,0,,,,,,,,,"Census 2022 Township, pop 1242",False
COG-111017,TOWNSHIP OF OXFORD,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 4711",False
COG-111018,TOWNSHIP OF SANDY,OH Township,TUSCARAWAS,,,http://www.sandytwp.org,0,,,,,,,,,"Census 2022 Township, pop 2929",False
COG-132766,TOWNSHIP OF CLAY,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 1894",False
COG-132767,TOWNSHIP OF PERRY,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 439",False
COG-132768,TOWNSHIP OF SUGAR CREEK,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 4424",False
COG-132769,TOWNSHIP OF WARWICK,OH Township,TUSCARAWAS,,,http://www.township.warwick.com,0,,,,,,,,,"Census 2022 Township, pop 2777",False
COG-139570,TOWNSHIP OF FRANKLIN,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 4772",False
COG-173246,TOWNSHIP OF DOVER,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 4481",False
COG-173247,TOWNSHIP OF FAIRFIELD,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 1501",False
COG-173248,TOWNSHIP OF JEFFERSON,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 942",False
COG-173249,TOWNSHIP OF MILL,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 9735",False
COG-173250,TOWNSHIP OF RUSH,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 844",False
COG-173251,TOWNSHIP OF SALEM,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 1582",False
COG-173252,TOWNSHIP OF UNION,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 1426",False
COG-173253,TOWNSHIP OF WARREN,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 1082",False
COG-173254,TOWNSHIP OF WAYNE,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 2415",False
COG-186991,TOWNSHIP OF BUCKS,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 1876",False
COG-191221,TOWNSHIP OF GOSHEN,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 5053",False
COG-202349,TOWNSHIP OF YORK,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 1287",False
COG-209140,TOWNSHIP OF AUBURN,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 1116",False
COG-209141,TOWNSHIP OF LAWRENCE,OH Township,TUSCARAWAS,,,http://www.lawrencetownship.org,0,,,,,,,,,"Census 2022 Township, pop 5850",False
COG-209142,TOWNSHIP OF WASHINGTON,OH Township,TUSCARAWAS,,,,0,,,,,,,,,"Census 2022 Township, pop 756",False
COG-111019,TOWNSHIP OF LEESBURG,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 1489",False
COG-132770,TOWNSHIP OF JEROME,OH Township,UNION,,,http://www.jeromeoh.gov,0,,,,,,,,,"Census 2022 Township, pop 9959",False
COG-132771,TOWNSHIP OF YORK,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 1389",False
COG-173255,TOWNSHIP OF CLAIBOURNE,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 3645",False
COG-173256,TOWNSHIP OF DARBY,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 2511",False
COG-173257,TOWNSHIP OF DOVER,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 2457",False
COG-173258,TOWNSHIP OF JACKSON,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 1006",False
COG-173259,TOWNSHIP OF LIBERTY,OH Township,UNION,,,http://www.libertytownshipunionco.com,0,,,,,,,,,"Census 2022 Township, pop 2168",False
COG-173260,TOWNSHIP OF MILLCREEK,OH Township,UNION,,,http://www.millcreektwpohio.us,0,,,,,,,,,"Census 2022 Township, pop 1377",False
COG-173261,TOWNSHIP OF UNION,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 1772",False
COG-186992,TOWNSHIP OF TAYLOR,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 1616",False
COG-191222,TOWNSHIP OF PARIS,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 27854",False
COG-193924,TOWNSHIP OF WASHINGTON,OH Township,UNION,,,,0,,,,,,,,,"Census 2022 Township, pop 839",False
COG-205159,TOWNSHIP OF ALLEN,OH Township,UNION,,,http://www.allentwp.org,0,,,,,,,,,"Census 2022 Township, pop 2508",False
COG-111020,TOWNSHIP OF JENNINGS,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 663",False
COG-111021,TOWNSHIP OF WILLSHIRE,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 1639",False
COG-132772,TOWNSHIP OF JACKSON,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 457",False
COG-132773,TOWNSHIP OF UNION,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 929",False
COG-173262,TOWNSHIP OF HARRISON,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 1009",False
COG-173263,TOWNSHIP OF HOAGLIN,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 630",False
COG-173264,TOWNSHIP OF LIBERTY,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 1428",False
COG-173265,TOWNSHIP OF PLEASANT,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 10830",False
COG-173266,TOWNSHIP OF RIDGE,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 3343",False
COG-173267,TOWNSHIP OF TULLY,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 1999",False
COG-193925,TOWNSHIP OF WASHINGTON,OH Township,VAN WERT,,,,0,,,,,,,,,"Census 2022 Township, pop 5080",False
COG-205160,TOWNSHIP OF YORK,OH Township,VAN WERT,,,http://www.yorktownship.us,0,,,,,,,,,"Census 2022 Township, pop 725",False
COG-111022,TOWNSHIP OF EAGLE,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 678",False
COG-111023,TOWNSHIP OF SWAN,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 912",False
COG-132774,TOWNSHIP OF ELK,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 3237",False
COG-132775,TOWNSHIP OF KNOX,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 532",False
COG-173268,TOWNSHIP OF BROWN,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 255",False
COG-173269,TOWNSHIP OF CLINTON,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1819",False
COG-173270,TOWNSHIP OF HARRISON,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1049",False
COG-173271,TOWNSHIP OF JACKSON,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 700",False
COG-173272,TOWNSHIP OF MADISON,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 548",False
COG-173273,TOWNSHIP OF WILKESVILLE,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 806",False
COG-191223,TOWNSHIP OF VINTON,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 508",False
COG-193926,TOWNSHIP OF RICHLAND,OH Township,VINTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1652",False
COG-111024,TOWNSHIP OF DEERFIELD,OH Township,WARREN,,,http://www.choosedeerfield.com,0,,,,,,,,,"Census 2022 Township, pop 41439",False
COG-111025,TOWNSHIP OF UNION,OH Township,WARREN,,,http://www.uniontownshipwarrencounty.com,0,,,,,,,,,"Census 2022 Township, pop 6399",False
COG-132776,TOWNSHIP OF FRANKLIN,OH Township,WARREN,,,,0,,,,,,,,,"Census 2022 Township, pop 31944",False
COG-132777,TOWNSHIP OF MASSIE,OH Township,WARREN,,,,0,,,,,,,,,"Census 2022 Township, pop 1198",False
COG-132778,TOWNSHIP OF WASHINGTON,OH Township,WARREN,,,http://www.washington-township.org,0,,,,,,,,,"Census 2022 Township, pop 2816",False
COG-173274,TOWNSHIP OF CLEAR CREEK,OH Township,WARREN,,,http://www.clearcreektownship.com/,0,,,,,,,,,"Census 2022 Township, pop 36858",False
COG-173275,TOWNSHIP OF HAMILTON,OH Township,WARREN,,,http://www.hamilton-township.org/,0,,,,,,,,,"Census 2022 Township, pop 31298",False
COG-173276,TOWNSHIP OF HARLAN,OH Township,WARREN,,,http://www.harlantownshipohio.org,0,,,,,,,,,"Census 2022 Township, pop 5036",False
COG-173277,TOWNSHIP OF SALEM,OH Township,WARREN,,,http://www.salemtownship-warrencounty.com,0,,,,,,,,,"Census 2022 Township, pop 5328",False
COG-173278,TOWNSHIP OF TURTLECREEK,OH Township,WARREN,,,http://www.turtlecreektownship.org,0,,,,,,,,,"Census 2022 Township, pop 18084",False
COG-173279,TOWNSHIP OF WAYNE,OH Township,WARREN,,,http://www.waynetownship.us,0,,,,,,,,,"Census 2022 Township, pop 8841",False
COG-111026,TOWNSHIP OF GRANDVIEW,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1396",False
COG-111027,TOWNSHIP OF MARIETTA,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 4247",False
COG-111028,TOWNSHIP OF WATERTOWN,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1503",False
COG-132779,TOWNSHIP OF AURELIUS,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 302",False
COG-132780,TOWNSHIP OF BELPRE,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 3883",False
COG-132781,TOWNSHIP OF LAWRENCE,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 800",False
COG-132782,TOWNSHIP OF PALMER,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 559",False
COG-132783,TOWNSHIP OF WATERFORD,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 3536",False
COG-173280,TOWNSHIP OF ADAMS,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1526",False
COG-173281,TOWNSHIP OF DECATUR,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1303",False
COG-173282,TOWNSHIP OF DUNHAM,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 2543",False
COG-173283,TOWNSHIP OF FAIRFIELD,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1119",False
COG-173284,TOWNSHIP OF LIBERTY,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 431",False
COG-173285,TOWNSHIP OF LUDLOW,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 266",False
COG-173286,TOWNSHIP OF MUSKINGUM,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 4352",False
COG-173287,TOWNSHIP OF SALEM,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1049",False
COG-173288,TOWNSHIP OF WESLEY,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 957",False
COG-186993,TOWNSHIP OF BARLOW,OH Township,WASHINGTON,,,http://www.barlowtownship.org,0,,,,,,,,,"Census 2022 Township, pop 2564",False
COG-209143,TOWNSHIP OF INDEPENDENCE,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 307",False
COG-209144,TOWNSHIP OF NEWPORT,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 1913",False
COG-209145,TOWNSHIP OF WARREN,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 3910",False
COG-211818,TOWNSHIP OF FEARING,OH Township,WASHINGTON,,,,0,,,,,,,,,"Census 2022 Township, pop 867",False
COG-111029,TOWNSHIP OF CHESTER,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 3038",False
COG-132784,TOWNSHIP OF CANAAN,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 5117",False
COG-132785,TOWNSHIP OF GREEN,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 12305",False
COG-132786,TOWNSHIP OF WOOSTER,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 4627",False
COG-139571,TOWNSHIP OF SUGAR CREEK,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 7192",False
COG-173289,TOWNSHIP OF BAUGHMAN,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 4788",False
COG-173290,TOWNSHIP OF CLINTON,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 3181",False
COG-173291,TOWNSHIP OF EAST UNION,OH Township,WAYNE,,,http://www.eastuniontownship.org,0,,,,,,,,,"Census 2022 Township, pop 6995",False
COG-173292,TOWNSHIP OF FRANKLIN,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 4257",False
COG-173293,TOWNSHIP OF PAINT,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 3503",False
COG-173294,TOWNSHIP OF PLAIN,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 3085",False
COG-173295,TOWNSHIP OF WAYNE,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 4023",False
COG-186994,TOWNSHIP OF MILTON,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 2959",False
COG-191224,TOWNSHIP OF SALT CREEK,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 4531",False
COG-209146,TOWNSHIP OF CHIPPEWA,OH Township,WAYNE,,,http://www.brightdsl.net/chipptwp,0,,,,,,,,,"Census 2022 Township, pop 9827",False
COG-225695,TOWNSHIP OF CONGRESS,OH Township,WAYNE,,,,0,,,,,,,,,"Census 2022 Township, pop 4491",False
COG-111030,TOWNSHIP OF CENTER,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 2919",False
COG-111031,TOWNSHIP OF PULASKI,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 2430",False
COG-132787,TOWNSHIP OF MADISON,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 903",False
COG-132788,TOWNSHIP OF NORTHWEST,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 1110",False
COG-132789,TOWNSHIP OF ST JOSEPH,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 2627",False
COG-173296,TOWNSHIP OF BRADY,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 2588",False
COG-173297,TOWNSHIP OF BRIDGEWATER,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 1417",False
COG-173298,TOWNSHIP OF FLORENCE,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 1937",False
COG-173299,TOWNSHIP OF JEFFERSON,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 1798",False
COG-173300,TOWNSHIP OF MILL CREEK,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 747",False
COG-173301,TOWNSHIP OF SPRINGFIELD,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 2976",False
COG-173302,TOWNSHIP OF SUPERIOR,OH Township,WILLIAMS,,,,0,,,,,,,,,"Census 2022 Township, pop 1307",False
COG-111032,TOWNSHIP OF CENTER,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 1146",False
COG-111033,TOWNSHIP OF MIDDLETON,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 5637",False
COG-111034,TOWNSHIP OF PORTAGE,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 1561",False
COG-132790,TOWNSHIP OF BLOOM,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 2511",False
COG-132791,TOWNSHIP OF MILTON,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 917",False
COG-132792,TOWNSHIP OF TROY,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 4114",False
COG-173303,TOWNSHIP OF FREEDOM,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 2643",False
COG-173304,TOWNSHIP OF HENRY,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 4083",False
COG-173305,TOWNSHIP OF JACKSON,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 718",False
COG-173306,TOWNSHIP OF LIBERTY,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 1698",False
COG-173307,TOWNSHIP OF MONTGOMERY,OH Township,WOOD,,,http://www.woodcountytownships.com/montgomery.html,0,,,,,,,,,"Census 2022 Township, pop 4174",False
COG-173308,TOWNSHIP OF PERRY,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 1572",False
COG-173309,TOWNSHIP OF PERRYSBURG,OH Township,WOOD,,,http://www.perrysburgtownship.us,0,,,,,,,,,"Census 2022 Township, pop 13626",False
COG-173310,TOWNSHIP OF WASHINGTON,OH Township,WOOD,,,http://www.woodcountytownships.com,0,,,,,,,,,"Census 2022 Township, pop 1895",False
COG-173311,TOWNSHIP OF WEBSTER,OH Township,WOOD,,,http://www.woodcountytownships.org,0,,,,,,,,,"Census 2022 Township, pop 1244",False
COG-191225,TOWNSHIP OF LAKE,OH Township,WOOD,,,http://www.laketwp.com,0,,,,,,,,,"Census 2022 Township, pop 11211",False
COG-193927,TOWNSHIP OF GRAND RAPIDS,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 1562",False
COG-193928,TOWNSHIP OF PLAIN,OH Township,WOOD,,,http://www.woodcountytownships.com/plain.html,0,,,,,,,,,"Census 2022 Township, pop 1632",False
COG-211819,TOWNSHIP OF WESTON,OH Township,WOOD,,,,0,,,,,,,,,"Census 2022 Township, pop 2144",False
COG-111035,TOWNSHIP OF ANTRIM,OH Township,WYANDOT,,,,0,,,,,,,,,"Census 2022 Township, pop 1149",False
COG-111036,TOWNSHIP OF SYCAMORE,OH Township,WYANDOT,,,,0,,,,,,,,,"Census 2022 Township, pop 1460",False
COG-132793,TOWNSHIP OF EDEN,OH Township,WYANDOT,,,,0,,,,,,,,,"Census 2022 Township, pop 1005",False
