body_id,name,segment,county,schools,enrollment,website,coverage_level,blocker_code,platform,board_page_url,own_site_doc_links,expected_meetings_per_year,docs_count,last_checked,last_success,manual_notes
COG-131246,Village Of Hewlett Harbor,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 1337 (2021)
COG-131247,Village Of Lake Success,LI villages,Nassau,,,http://www.villageoflakesuccess.com,1,,,,,,0,2026-09-20,,Population 2814 (2021)
COG-131248,City Of Long Beach,LI cities,Nassau,,,http://www.longbeachny.org/,1,,,,,,0,2026-09-20,,Population 34778 (2021)
COG-131249,Village Of Muttontown,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 3503 (2021)
COG-131250,Village Of Old Westbury,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 4219 (2021)
COG-131251,Village Of Port Washington North,LI villages,Nassau,,,http://www.portwashingtonnorth.org,1,,,,,,0,2026-09-20,,Population 3170 (2021)
COG-131252,Village Of Roslyn Harbor,LI villages,Nassau,,,http://www.roslynharbor.org,1,,,,,,0,2026-09-20,,Population 1079 (2021)
COG-131253,Village Of Sands Point,LI villages,Nassau,,,http://WWW.SANDSPOINT.ORG,1,,,,,,0,2026-09-20,,Population 2714 (2021)
COG-131254,Village Of Valley Stream,LI villages,Nassau,,,http://www.valleystreamvillage.org,1,,,,,,0,2026-09-20,,Population 40414 (2021)
COG-131255,Village Of Woodsburgh,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 887 (2021)
COG-170538,Village Of Baxter Estates,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 1020 (2021)
COG-170539,Village Of Cedarhurst,LI villages,Nassau,,,http://WWW.CEDARHURST.GOV,1,,,,,,0,2026-09-20,,Population 7334 (2021)
COG-170540,Village Of East Williston,LI villages,Nassau,,,http://EASTWILLISTON.ORG,1,,,,,,0,2026-09-20,,Population 2631 (2021)
COG-170541,Village Of Farmingdale,LI villages,Nassau,,,http://www.farmingdalevillage.com,1,,,,,,0,2026-09-20,,Population 8426 (2021)
COG-170542,Village Of Floral Park,LI villages,Nassau,,,http://www.fpvillage.org/,1,,,,,,0,2026-09-20,,Population 16083 (2021)
COG-170543,City Of Glen Cove,LI cities,Nassau,,,http://www.glencoveli.com,1,,,,,,0,2026-09-20,,Population 28131 (2021)
COG-170544,Village Of Great Neck,LI villages,Nassau,,,http://WWW.GREATNECKVILLAGE.ORG,1,,,,,,0,2026-09-20,,Population 11112 (2021)
COG-170545,Village Of Great Neck Plaza,LI villages,Nassau,,,http://www.greatneckplaza.net/,1,,,,,,0,2026-09-20,,Population 7522 (2021)
COG-170546,Village Of Hempstead,LI villages,Nassau,,,http://www.villageofhempstead.org/,1,,,,,,0,2026-09-20,,Population 58734 (2021)
COG-170547,Village Of Hewlett Neck,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 556 (2021)
COG-170548,Village Of Island Park,LI villages,Nassau,,,http://www.inc.villageofislandpark.com,1,,,,,,0,2026-09-20,,Population 4920 (2021)
COG-170549,Village Of Kensington,LI villages,Nassau,,,http://www.villageofkensingtonny.gov,1,,,,,,0,2026-09-20,,Population 1216 (2021)
COG-170550,Village Of Kings Point,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 5525 (2021)
COG-170551,Village Of Laurel Hollow,LI villages,Nassau,,,http://www.laurelhollow.org,1,,,,,,0,2026-09-20,,Population 1939 (2021)
COG-170552,Village Of Lawrence,LI villages,Nassau,,,http://www.villageoflawrence.org,1,,,,,,0,2026-09-20,,Population 6796 (2021)
COG-170553,Village Of Malverne,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 8521 (2021)
COG-170554,Village Of Manorhaven,LI villages,Nassau,,,http://www.manorhaven.org,1,,,,,,0,2026-09-20,,Population 6934 (2021)
COG-170555,Village Of Massapequa Park,LI villages,Nassau,,,http://www.masspk.com,1,,,,,,0,2026-09-20,,Population 17041 (2021)
COG-170556,Village Of Mineola,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 21433 (2021)
COG-170557,Village Of Munsey Park,LI villages,Nassau,,,http://www.munseypark.org,1,,,,,,0,2026-09-20,,Population 2797 (2021)
COG-170558,Village Of North Hills,LI villages,Nassau,,,http://www.villagenorthhills.org,1,,,,,,0,2026-09-20,,Population 5424 (2021)
COG-170559,Village Of Oyster Bay Cove,LI villages,Nassau,,,http://www.oysterbaycove.net,1,,,,,,0,2026-09-20,,Population 2257 (2021)
COG-170560,Village Of Plandome,LI villages,Nassau,,,http://www.villageofplandome.org,1,,,,,,0,2026-09-20,,Population 1454 (2021)
COG-170561,Village Of Plandome Heights,LI villages,Nassau,,,http://www.plandomeheightsny.gov,1,,,,,,0,2026-09-20,,Population 1014 (2021)
COG-170562,Village Of Roslyn,LI villages,Nassau,,,http://WWW.HISTORICROSLYN.ORG,1,,,,,,0,2026-09-20,,Population 2992 (2021)
COG-170563,Village Of Russell Gardens,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 941 (2021)
COG-170564,Village Of Saddle Rock,LI villages,Nassau,,,http://www.saddlerock.org/,1,,,,,,0,2026-09-20,,Population 983 (2021)
COG-170565,Village Of South Floral Park,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 1736 (2021)
COG-170566,Village Of Thomaston,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 2750 (2021)
COG-170567,Village Of Williston Park,LI villages,Nassau,,,http://www.villageofwillistonpark.org,1,,,,,,0,2026-09-20,,Population 7552 (2021)
COG-186643,Village Of Hewlett Bay Park,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 471 (2021)
COG-186644,Village Of Rockville Centre,LI villages,Nassau,,,http://www.rvcny.us,1,,,,,,0,2026-09-20,,Population 25814 (2021)
COG-190964,Village Of Centre Island,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 396 (2021)
COG-190965,Village Of Mill Neck,LI villages,Nassau,,,http://www.millneckvillage.com,1,,,,,,0,2026-09-20,,Population 1016 (2021)
COG-193769,Village Of Stewart Manor,LI villages,Nassau,,,http://www.stewartmanor.us,1,,,,,,0,2026-09-20,,Population 1938 (2021)
COG-194803,Village Of New Hyde Park,LI villages,Nassau,,,http://vnhp.org/,1,,,,,,0,2026-09-20,,Population 10258 (2021)
COG-202199,Village Of Cove Neck,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 295 (2021)
COG-208830,Village Of Brookville,LI villages,Nassau,,,http://www.villageofbrookville.com,1,,,,,,0,2026-09-20,,Population 2847 (2021)
COG-208831,Village Of East Hills,LI villages,Nassau,,,http://www.villageofeasthills.org/,1,,,,,,0,2026-09-20,,Population 7267 (2021)
COG-208832,Village Of Flower Hill,LI villages,Nassau,,,http://www.villageflowerhill.org,1,,,,,,0,2026-09-20,,Population 4806 (2021)
COG-208833,Village Of Plandome Manor,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 789 (2021)
COG-208834,Village Of Roslyn Estates,LI villages,Nassau,,,http://www.villageofroslynestates.com,1,,,,,,0,2026-09-20,,Population 1314 (2021)
COG-208835,Village Of Upper Brookville,LI villages,Nassau,,,http://www.upperbrookville.org,1,,,,,,0,2026-09-20,,Population 1770 (2021)
COG-208836,Village Of Atlantic Beach,LI villages,Nassau,,,http://www.vofab.org,1,,,,,,0,2026-09-20,,Population 1704 (2021)
COG-212977,Village Of Matinecock,LI villages,Nassau,,,http://WWW.MATINECOCKVILLAGE.ORG,1,,,,,,0,2026-09-20,,Population 860 (2021)
COG-109575,Village Of East Hampton,LI villages,Suffolk,,,http://www.easthamptonvillage.org,1,,,,,,0,2026-09-20,,Population 1521 (2021)
COG-109576,Village Of North Haven,LI villages,Suffolk,,,http://www.northhavenvillage.org,1,,,,,,0,2026-09-20,,Population 1154 (2021)
COG-109577,Village Of Poquott,LI villages,Suffolk,,,http://www.poquott.org,1,,,,,,0,2026-09-20,,Population 931 (2021)
COG-109578,Village Of Shoreham,LI villages,Suffolk,,,http://www.villageofshoreham.org,1,,,,,,0,2026-09-20,,Population 522 (2021)
COG-109579,Village Of Port Jefferson,LI villages,Suffolk,,,http://www.portjeff.com/,1,,,,,,0,2026-09-20,,Population 7983 (2021)
COG-131291,Village Of Dering Harbor,LI villages,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 37 (2021)
COG-131292,Village Of Head Of The Harbor,LI villages,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 1486 (2021)
COG-131293,Village Of Old Field,LI villages,Suffolk,,,http://www.oldfieldny.org/,1,,,,,,0,2026-09-20,,Population 910 (2021)
COG-131294,Village Of West Hampton Dunes,LI villages,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 114 (2021)
COG-131295,Village Of Lake Grove,LI villages,Suffolk,,,http://www.lakegroveny.gov,1,,,,,,0,2026-09-20,,Population 11092 (2021)
COG-170643,Village Of Belle Terre,LI villages,Suffolk,,,http://www.belleterre.us,1,,,,,,0,2026-09-20,,Population 784 (2021)
COG-170644,Village Of Bellport,LI villages,Suffolk,,,http://www.bellportvillage.org,1,,,,,,0,2026-09-20,,Population 2200 (2021)
COG-170645,Village Of Brightwaters,LI villages,Suffolk,,,http://www.villageofbrightwaters.com,1,,,,,,0,2026-09-20,,Population 3186 (2021)
COG-170646,Village Of Greenport,LI villages,Suffolk,,,http://www.villageofgreenport.org,1,,,,,,0,2026-09-20,,Population 2589 (2021)
COG-170647,Village Of Huntington Bay,LI villages,Suffolk,,,http://www.huntingtonbay.org,1,,,,,,0,2026-09-20,,Population 1429 (2021)
COG-170648,Village Of Lindenhurst,LI villages,Suffolk,,,http://www.villageoflindenhurst.com/,1,,,,,,0,2026-09-20,,Population 27138 (2021)
COG-170649,Village Of Lloyd Harbor,LI villages,Suffolk,,,http://www.lloydharbor.org,1,,,,,,0,2026-09-20,,Population 3568 (2021)
COG-170650,Village Of Northport,LI villages,Suffolk,,,http://www.northportny.gov/,1,,,,,,0,2026-09-20,,Population 7344 (2021)
COG-170651,Village Of Ocean Beach,LI villages,Suffolk,,,http://www.villageofoceanbeach.org,1,,,,,,0,2026-09-20,,Population 170 (2021)
COG-170652,Village Of Patchogue,LI villages,Suffolk,,,http://www.patchoguevillage.org,1,,,,,,0,2026-09-20,,Population 12393 (2021)
COG-170653,Village Of Sag Harbor,LI villages,Suffolk,,,http://www.sagharborny.gov,1,,,,,,0,2026-09-20,,Population 2774 (2021)
COG-170654,Village Of Saltaire,LI villages,Suffolk,,,http://www.saltaire.org/,1,,,,,,0,2026-09-20,,Population 110 (2021)
COG-170655,Village Of Branch,LI villages,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 1769 (2021)
COG-170656,Village Of Westhampton Beach,LI villages,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 2182 (2021)
COG-170657,Village Of Islandia,LI villages,Suffolk,,,http://www.newvillageofislandia.com,1,,,,,,0,2026-09-20,,Population 3577 (2021)
COG-186661,Village Of Asharoken,LI villages,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 606 (2021)
COG-190975,Village Of Babylon,LI villages,Suffolk,,,http://www.villageofbabylonny.gov,1,,,,,,0,2026-09-20,,Population 12194 (2021)
COG-190976,Village Of Quogue,LI villages,Suffolk,,,http://www.villageofquogue.com,1,,,,,,0,2026-09-20,,Population 1673 (2021)
COG-204975,Village Of Nissequogue,LI villages,Suffolk,,,http://www.nissequogueny.gov,1,,,,,,0,2026-09-20,,Population 1606 (2021)
COG-204976,Village Of Southampton,LI villages,Suffolk,,,http://SOUTHAMPTONVILLAGE.ORG,1,,,,,,0,2026-09-20,,Population 4587 (2021)
COG-212076,Village Of Amityville,LI villages,Suffolk,,,http://www.amityville.com/,1,,,,,,0,2026-09-20,,Population 9534 (2021)
COG-218258,Village Of Sagaponack,LI villages,Suffolk,,,http://www.sagaponackvillage.org,1,,,,,,0,2026-09-20,,Population 736 (2021)
COG-131387,Town Of North Hempstead,LI towns,Nassau,,,http://www.northhempsteadny.gov,1,,,,,,0,2026-09-20,,Population 237433 (2021)
COG-170895,Town Of Hempstead,LI towns,Nassau,,,http://www.townofhempstead.org/,1,,,,,,0,2026-09-20,,Population 790982 (2021)
COG-170896,Town Of Oyster Bay,LI towns,Nassau,,,http://www.oysterbaytown.com/,1,,,,,,0,2026-09-20,,Population 299583 (2021)
COG-109708,Town Of Islip,LI towns,Suffolk,,,http://www.townofislip-ny.gov,1,,,,,,0,2026-09-20,,Population 339949 (2021)
COG-131438,Town Of Riverhead,LI towns,Suffolk,,,http://www.riverheadli.com/,1,,,,,,0,2026-09-20,,Population 35959 (2021)
COG-171023,Town Of Brookhaven,LI towns,Suffolk,,,http://www.brookhaven.org/,1,,,,,,0,2026-09-20,,Population 485430 (2021)
COG-171024,Town Of Huntington,LI towns,Suffolk,,,http://www.huntingtonny.gov,1,,,,,,0,2026-09-20,,Population 204197 (2021)
COG-171025,Town Of Shelter Island,LI towns,Suffolk,,,http://www.shelterislandtown.us,1,,,,,,0,2026-09-20,,Population 3274 (2021)
COG-171026,Town Of Smithtown,LI towns,Suffolk,,,http://www.smithtowninfo.com/,1,,,,,,0,2026-09-20,,Population 116305 (2021)
COG-171027,Town Of Southampton,LI towns,Suffolk,,,http://www.southamptontownny.gov,1,,,,,,0,2026-09-20,,Population 69325 (2021)
COG-184106,Town Of Southold,LI towns,Suffolk,,,http://southoldtown.northfork.net/,1,,,,,,0,2026-09-20,,Population 23836 (2021)
COG-184112,Town Of Babylon,LI towns,Suffolk,,,http://www.townofbabylon.com,1,,,,,,0,2026-09-20,,Population 218296 (2021)
COG-208920,Town Of East Hampton,LI towns,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 28512 (2021)
COG-206641,Suffolk County Conservation District,LI water and other special districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,88 - SOIL AND WATER CONSERVATION
COG-109795,Hicksville Fire District,LI fire districts,Nassau,,,http://www.hicksvillefire.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109796,Jericho Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109797,New Hyde Park Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109798,South Hempstead Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-109799,Peninsula Public Library,LI library districts,Nassau,,,http://www.peninsulapublic.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-109800,Port Washington Public Library,LI library districts,Nassau,,,http://WWW.PWPL.ORG,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-131535,Baldwin Fire District,LI fire districts,Nassau,,,http://www.baldwinfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131536,Barnum Island Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131537,Bethpage Fire District,LI fire districts,Nassau,,,http://www.bethpagefd.org/firedistrict/,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131538,South Farmingdale Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131539,Inwood Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131540,Levittown Fire Dist,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131541,North Merrick Fire District,LI fire districts,Nassau,,,http://www.northmerrickfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131542,Seaford Fire District,LI fire districts,Nassau,,,http://www.seafordfire.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131543,Wantagh Fire District,LI fire districts,Nassau,,,http://www.wantaghfd.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-131544,Freeport Memorial Library,LI library districts,Nassau,,,http://www.freeportlibrary.info,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-131545,Massapequa Public Library,LI library districts,Nassau,,,http://www.massapequalibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-131546,Rockville Centre Public Library,LI library districts,Nassau,,,http://www.rvclibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-131547,Manhasset-Lakeville Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-139428,Jericho Public Library,LI library districts,Nassau,,,http://www.jericholibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-139430,Nassau Library System,LI library districts,Nassau,,,http://www.nassaulibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153069,Bellerose Terrace Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153070,Bellmore Fire District,LI fire districts,Nassau,,,http://www.bellmorefd.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153071,East End Atlantic Beach Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,96 - FIRE PROTECTION AND WATER SUPPLY
COG-153072,East Meadow Fire District,LI fire districts,Nassau,,,http://www.eastmeadowfd.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153073,Franklin Square-Munson Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153074,"Garden City Park, Water And Fire District",LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,96 - FIRE PROTECTION AND WATER SUPPLY
COG-153075,Hewlett Bay Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153076,Lakeview Fire District (Long Island),LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153077,Lawrence-North Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153078,Point Lookout-Lido Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153079,Locust Valley Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153080,North Bellmore Fire District,LI fire districts,Nassau,,,http://www.northbellmorefd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153081,North Massapequa Fire District,LI fire districts,Nassau,,,http://www.nmfd660.com,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153082,Oceanside Fire District,LI fire districts,Nassau,,,http://www.oceansidefd.net,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153083,Roosevelt Fire District,LI fire districts,Nassau,,,http://www.rooseveltfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153084,Syosset Fire District,LI fire districts,Nassau,,,http://www.syossetfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153085,Uniondale Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153086,West End Atlantic Beach Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153087,West Hempstead Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-153088,Baldwin Public Library,LI library districts,Nassau,,,http://www.baldwinpl.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153089,Bellmore Memorial Library,LI library districts,Nassau,,,http://www.bellmorelibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153090,Farmingdale Public Library,LI library districts,Nassau,,,http://www.farmingdalelibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153091,Hewlett-Woodmere Public Library,LI library districts,Nassau,,,http://www.hwpl.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153092,Island Trees Public Library,LI library districts,Nassau,,,http://www.islandtreespubliclibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153093,Levittown Public Library,LI library districts,Nassau,,,http://www.nassaulibrary.org/levtown,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153094,Manhasset Public Library,LI library districts,Nassau,,,http://www.manhassetlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153095,Hillside Public Library,LI library districts,Nassau,,,http://www.nassaulibrary.org/hillside,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153096,Oyster Bay-East Norwich Public Library,LI library districts,Nassau,,,http://www.oysterbaylibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153097,Seaford Public Library,LI library districts,Nassau,,,http://www.seafordlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153098,Syosset Public Library,LI library districts,Nassau,,,http://www.syossetlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153099,Wantagh Public Library,LI library districts,Nassau,,,http://www.wantaghlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-153102,Meadowmere Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-186710,Bay Park Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-186711,Bethpage Public Library,LI library districts,Nassau,,,http://www.bethpagelibrary.info,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-191017,Massapequa Fire District,LI fire districts,Nassau,,,http://www.massfd.org,1,,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-192796,Western Nassau Water Authority,LI water and other special districts,Nassau,,,http://WWW.WAWNC.ORG,1,,,,,,0,2026-09-20,,91 - WATER SUPPLY UTILITY
COG-202241,Elmont Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-202242,Westbury Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-202243,Franklin Square Public Library,LI library districts,Nassau,,,http://www.franklinsquarepl.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-202244,Shelter Rock Public Library District,LI library districts,Nassau,,,http://www.nassaulibrary.org/shelter,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-202245,Merrick Library,LI library districts,Nassau,,,http://www.merricklibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-205027,Woodmere Fire District,LI fire districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
COG-205028,East Meadow Public Library,LI library districts,Nassau,,,http://www.eastmeadow.info,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-205029,North Bellmore Public Library,LI library districts,Nassau,,,http://www.northbellmorelibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-205030,Westbury Memorial Public Library,LI library districts,Nassau,,,http://www.westburylibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206873,Water Authority Of Great Neck North,LI water and other special districts,Nassau,,,http://www.waterauthorityofgreatnecknorth.com/,1,,,,,,0,2026-09-20,,91 - WATER SUPPLY UTILITY
COG-206874,Elmont Public Library,LI library districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206875,Hicksville Public Library,LI library districts,Nassau,,,http://www.nassaulibrary.org/hicksv,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206876,North Merrick Public Library,LI library districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206877,Plainedge Public Library,LI library districts,Nassau,,,http://www.plainedgelibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206878,Plainview-Old Bethpage Public Library,LI library districts,Nassau,,,http://www.poblib.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-206879,West Hempstead Public Library,LI library districts,Nassau,,,www.whplibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-211797,Island Park Public Library,LI library districts,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,52 - LIBRARIES
COG-221302,Gold Coast Public Library,LI library districts,Nassau,,,http://goldcoastlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-221361,Glen Cove Public Library District,LI library districts,Nassau,,,http://www.glencovelibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-221362,Lakeview Public Library District,LI library districts,Nassau,,,http://www.nassaulibrary.org/lakeview/,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-221363,Long Beach Public Library District,LI library districts,Nassau,,,http://www.longbeachlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-221364,Roosevelt Public Library District,LI library districts,Nassau,,,http://www.rooseveltlibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-221365,Uniondale Public Library District,LI library districts,Nassau,,,http://www.uniondalelibrary.org,1,,,,,,0,2026-09-20,,52 - LIBRARIES
COG-249545,Manhasset-Lakeville Water District,LI water and other special districts,Nassau,,,https://www.mlwd.net/,1,,,,,,0,2026-09-20,,91 - WATER SUPPLY UTILITY
COG-109849,Amagansett Fire District,LI fire districts,Suffolk,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,24 - LOCAL FIRE PROTECTION
